Name,GEO_ID,Percent high school graduate or higher,Percent bachelor's degree or higher,State,County,Tract
"Census Tract 43.05, Ventura County, California",1400000US06111004305,92.5,24.6,6,111,4305
"Census Tract 45.05, Ventura County, California",1400000US06111004505,60.1,16.4,6,111,4505
"Census Tract 45.06, Ventura County, California",1400000US06111004506,32.1,3.2,6,111,4506
"Census Tract 47.10, Ventura County, California",1400000US06111004710,60.4,10.0,6,111,4710
"Census Tract 47.11, Ventura County, California",1400000US06111004711,74.0,25.2,6,111,4711
"Census Tract 47.15, Ventura County, California",1400000US06111004715,59.6,8.8,6,111,4715
"Census Tract 47.16, Ventura County, California",1400000US06111004716,64.4,11.8,6,111,4716
"Census Tract 47.17, Ventura County, California",1400000US06111004717,49.1,3.5,6,111,4717
"Census Tract 49.01, Ventura County, California",1400000US06111004901,85.3,20.2,6,111,4901
"Census Tract 49.02, Ventura County, California",1400000US06111004902,36.2,2.9,6,111,4902
"Census Tract 50.03, Ventura County, California",1400000US06111005003,54.2,5.3,6,111,5003
"Census Tract 5715.02, Los Angeles County, California",1400000US06037571502,82.0,34.5,6,37,571502
"Census Tract 5716, Los Angeles County, California",1400000US06037571600,78.9,8.1,6,37,571600
"Census Tract 5732.02, Los Angeles County, California",1400000US06037573202,64.5,8.9,6,37,573202
"Census Tract 5739.02, Los Angeles County, California",1400000US06037573902,96.5,53.7,6,37,573902
"Census Tract 5764.03, Los Angeles County, California",1400000US06037576403,53.9,8.0,6,37,576403
"Census Tract 5765.01, Los Angeles County, California",1400000US06037576501,67.6,22.5,6,37,576501
"Census Tract 2212.20, Los Angeles County, California",1400000US06037221220,50.8,11.3,6,37,221220
"Census Tract 2218.20, Los Angeles County, California",1400000US06037221820,96.5,64.8,6,37,221820
"Census Tract 2240.10, Los Angeles County, California",1400000US06037224010,48.8,10.3,6,37,224010
"Census Tract 2246, Los Angeles County, California",1400000US06037224600,42.2,6.9,6,37,224600
"Census Tract 2270.10, Los Angeles County, California",1400000US06037227010,34.6,3.0,6,37,227010
"Census Tract 2283.10, Los Angeles County, California",1400000US06037228310,35.3,2.3,6,37,228310
"Census Tract 2288, Los Angeles County, California",1400000US06037228800,39.5,4.9,6,37,228800
"Census Tract 2294.10, Los Angeles County, California",1400000US06037229410,43.4,2.7,6,37,229410
"Census Tract 2319, Los Angeles County, California",1400000US06037231900,37.3,5.9,6,37,231900
"Census Tract 2321.20, Los Angeles County, California",1400000US06037232120,39.9,2.2,6,37,232120
"Census Tract 2971.10, Los Angeles County, California",1400000US06037297110,68.1,11.6,6,37,297110
"Census Tract 5742.01, Los Angeles County, California",1400000US06037574201,96.5,34.5,6,37,574201
"Census Tract 5750.02, Los Angeles County, California",1400000US06037575002,87.0,42.0,6,37,575002
"Census Tract 5079.03, Santa Clara County, California",1400000US06085507903,95.2,76.5,6,85,507903
"Census Tract 5079.06, Santa Clara County, California",1400000US06085507906,95.5,70.5,6,85,507906
"Census Tract 5081.02, Santa Clara County, California",1400000US06085508102,97.9,73.0,6,85,508102
"Census Tract 5084.01, Santa Clara County, California",1400000US06085508401,91.0,59.8,6,85,508401
"Census Tract 5084.03, Santa Clara County, California",1400000US06085508403,99.4,73.9,6,85,508403
"Census Tract 5085.03, Santa Clara County, California",1400000US06085508503,93.7,69.8,6,85,508503
"Census Tract 5086.01, Santa Clara County, California",1400000US06085508601,93.0,48.3,6,85,508601
"Census Tract 5091.02, Santa Clara County, California",1400000US06085509102,97.1,80.4,6,85,509102
"Census Tract 5091.05, Santa Clara County, California",1400000US06085509105,89.7,60.4,6,85,509105
"Census Tract 5092.01, Santa Clara County, California",1400000US06085509201,94.2,62.6,6,85,509201
"Census Tract 5100.02, Santa Clara County, California",1400000US06085510002,99.0,77.5,6,85,510002
"Census Tract 5105, Santa Clara County, California",1400000US06085510500,98.1,76.2,6,85,510500
"Census Tract 5109, Santa Clara County, California",1400000US06085510900,97.2,78.3,6,85,510900
"Census Tract 55.04, Fresno County, California",1400000US06019005504,92.6,35.3,6,19,5504
"Census Tract 2282.10, Los Angeles County, California",1400000US06037228210,42.1,6.4,6,37,228210
"Census Tract 2312.10, Los Angeles County, California",1400000US06037231210,52.9,7.3,6,37,231210
"Census Tract 2317.20, Los Angeles County, California",1400000US06037231720,41.3,7.6,6,37,231720
"Census Tract 2318, Los Angeles County, California",1400000US06037231800,32.2,2.2,6,37,231800
"Census Tract 111.01, San Bernardino County, California",1400000US06071011101,94.2,22.8,6,71,11101
"Census Tract 111.02, San Bernardino County, California",1400000US06071011102,91.7,25.0,6,71,11102
"Census Tract 112.03, San Bernardino County, California",1400000US06071011203,86.2,24.6,6,71,11203
"Census Tract 112.04, San Bernardino County, California",1400000US06071011204,97.2,39.2,6,71,11204
